Customer_ID,Account_Age,Service_Usage,Billing_Info,Support_Interactions,Contract_Type,Age,Gender,Location,Income_Bracket,Transaction_Count,Payment_Frequency,Login_Frequency,NPS_Score,Churn_Flag
11609,112,19.32,Monthly AutoPay,9,Monthly,38,Female,Delhi,High,26,Quarterly,23,-67,1
11610,11,16.64,Yearly Plan,2,Yearly,55,Female,Chennai,Low,39,Monthly,3,18,0
11611,104,71.63,Monthly AutoPay,13,Prepaid,69,Male,Delhi,Low,3,Yearly,24,91,1
11612,67,8.38,Yearly Plan,3,Monthly,53,Female,Mumbai,Low,40,Yearly,3,-37,1
11613,87,48.81,Prepaid,6,Prepaid,31,Female,Chennai,High,37,Quarterly,23,-15,0
11614,7,48.92,Prepaid,2,Yearly,50,Male,Delhi,High,41,Quarterly,5,-40,0
11615,23,31.69,Prepaid,6,Monthly,40,Male,Hyderabad,Medium,13,Quarterly,24,36,1
11616,61,93.11,Manual Monthly,4,Yearly,25,Female,Mumbai,Medium,14,Quarterly,22,-11,1
11617,71,28.97,Yearly Plan,4,Monthly,37,Female,Chennai,Low,26,Quarterly,21,-82,1
11618,110,29.56,Yearly Plan,6,Prepaid,55,Male,Chennai,Medium,10,Quarterly,25,48,0
11619,34,24.2,Prepaid,6,Prepaid,64,Female,Hyderabad,Low,23,Monthly,18,72,0
11620,106,15.43,Monthly AutoPay,6,Monthly,55,Male,Bangalore,Medium,11,Quarterly,16,17,1
11621,19,37.04,Manual Monthly,8,Monthly,64,Female,Hyderabad,Low,4,Monthly,17,-89,1
11622,58,68.41,Yearly Plan,0,Prepaid,18,Male,Bangalore,Low,13,Monthly,7,-19,0
11623,9,74.47,Yearly Plan,0,Yearly,59,Male,Chennai,High,31,Yearly,2,72,0
11624,48,81.53,Manual Monthly,14,Monthly,21,Female,Bangalore,High,18,Yearly,21,66,0
11625,115,20.56,Manual Monthly,2,Yearly,31,Male,Hyderabad,Medium,41,Monthly,1,36,1
11626,82,4.53,Prepaid,5,Monthly,39,Female,Delhi,Low,34,Monthly,17,-42,0
11627,41,97.49,Manual Monthly,1,Monthly,29,Male,Mumbai,Low,14,Quarterly,13,1,0
11628,48,2.42,Prepaid,8,Monthly,42,Female,Chennai,High,25,Quarterly,11,71,1
11629,45,96.11,Manual Monthly,0,Prepaid,69,Female,Mumbai,Low,25,Quarterly,16,-66,1
11630,106,83.05,Manual Monthly,13,Prepaid,65,Female,Hyderabad,High,2,Quarterly,27,0,0
11631,25,91.3,Yearly Plan,4,Monthly,69,Male,Mumbai,Medium,18,Yearly,17,86,0
11632,116,39.33,Prepaid,6,Yearly,24,Male,Delhi,High,18,Quarterly,12,39,0
11633,78,20.52,Manual Monthly,9,Monthly,24,Female,Delhi,Low,42,Quarterly,17,73,0
11634,108,61.04,Manual Monthly,2,Yearly,56,Female,Delhi,High,23,Yearly,2,92,0
11635,25,74.38,Yearly Plan,13,Monthly,23,Female,Hyderabad,High,2,Monthly,2,-17,0
11636,19,13.96,Monthly AutoPay,1,Yearly,36,Male,Delhi,High,21,Quarterly,24,8,0
11637,39,79.96,Yearly Plan,12,Yearly,64,Female,Chennai,High,1,Yearly,1,-20,1
11638,119,21.65,Prepaid,2,Monthly,40,Male,Delhi,Low,29,Yearly,15,-61,1
11639,79,49.68,Monthly AutoPay,14,Monthly,27,Female,Hyderabad,High,32,Quarterly,9,95,0
11640,80,85.79,Manual Monthly,11,Monthly,61,Male,Delhi,Low,48,Monthly,12,29,0
11641,27,20.15,Prepaid,6,Prepaid,25,Female,Mumbai,Medium,36,Yearly,5,48,0
11642,104,24.95,Monthly AutoPay,14,Yearly,53,Female,Delhi,High,13,Yearly,8,8,0
11643,74,7.21,Prepaid,0,Monthly,24,Female,Hyderabad,Low,13,Yearly,12,-35,0
11644,63,15.51,Yearly Plan,7,Prepaid,20,Female,Mumbai,Medium,3,Monthly,20,-26,0
11645,68,15.51,Monthly AutoPay,2,Monthly,25,Female,Bangalore,Medium,49,Yearly,5,-21,0
11646,115,21.14,Monthly AutoPay,4,Prepaid,30,Male,Chennai,High,30,Monthly,2,-98,0
11647,19,29.33,Monthly AutoPay,9,Prepaid,48,Male,Delhi,Low,38,Quarterly,13,40,1
11648,28,81.68,Manual Monthly,10,Yearly,30,Female,Hyderabad,High,25,Quarterly,21,-15,0
11649,85,91.66,Yearly Plan,4,Monthly,43,Male,Chennai,Low,36,Monthly,28,71,0
11650,111,41.22,Monthly AutoPay,5,Prepaid,65,Female,Mumbai,High,45,Quarterly,21,-67,0
11651,78,13.69,Prepaid,6,Monthly,65,Male,Hyderabad,High,14,Quarterly,28,80,0
11652,33,23.16,Manual Monthly,10,Yearly,19,Male,Delhi,Low,34,Yearly,17,60,1
11653,112,73.88,Yearly Plan,0,Prepaid,20,Male,Delhi,High,22,Monthly,14,-11,0
11654,10,68.07,Yearly Plan,5,Monthly,32,Female,Bangalore,High,1,Yearly,16,55,1
11655,83,96.75,Yearly Plan,1,Yearly,66,Male,Chennai,High,23,Yearly,1,9,1
11656,30,2.43,Yearly Plan,13,Yearly,19,Female,Delhi,Low,26,Monthly,22,-10,0
11657,22,75.33,Manual Monthly,9,Prepaid,34,Female,Mumbai,Medium,21,Quarterly,4,81,1
11658,3,51.07,Yearly Plan,2,Yearly,55,Male,Mumbai,High,5,Yearly,25,63,1
11659,101,90.37,Prepaid,13,Prepaid,28,Male,Mumbai,Medium,6,Monthly,8,-55,0
11660,105,58.04,Prepaid,4,Yearly,22,Female,Mumbai,High,44,Monthly,2,66,0
11661,82,45.22,Prepaid,0,Monthly,23,Male,Chennai,High,20,Yearly,16,-19,1
11662,75,66.92,Monthly AutoPay,6,Monthly,20,Female,Bangalore,High,36,Quarterly,16,-66,1
11663,48,83.52,Yearly Plan,0,Yearly,40,Male,Bangalore,Medium,46,Quarterly,12,-32,0
11664,2,28.97,Prepaid,7,Monthly,49,Male,Hyderabad,High,21,Yearly,13,98,0
11665,76,11.65,Yearly Plan,10,Yearly,21,Female,Chennai,High,43,Monthly,4,91,0
11666,54,43.87,Manual Monthly,11,Yearly,64,Female,Hyderabad,Low,35,Yearly,17,-93,0
11667,6,22.24,Prepaid,5,Yearly,46,Male,Delhi,Medium,14,Monthly,14,21,0
11668,107,43.52,Monthly AutoPay,10,Yearly,34,Female,Hyderabad,Low,40,Monthly,27,2,1
11669,40,99.11,Monthly AutoPay,13,Prepaid,48,Male,Mumbai,Medium,25,Yearly,12,77,0
11670,108,57.84,Manual Monthly,0,Monthly,52,Female,Bangalore,Medium,17,Yearly,12,46,0
11671,93,69.67,Prepaid,14,Monthly,65,Male,Bangalore,Medium,47,Monthly,28,49,0
11672,94,68.11,Manual Monthly,13,Monthly,38,Female,Bangalore,Low,39,Quarterly,26,59,1
11673,2,82.25,Monthly AutoPay,6,Prepaid,40,Female,Chennai,Medium,3,Quarterly,14,-23,0
11674,73,94.47,Monthly AutoPay,9,Yearly,65,Female,Mumbai,High,39,Quarterly,16,58,0
11675,111,66.22,Yearly Plan,2,Prepaid,48,Male,Hyderabad,Medium,10,Yearly,27,13,0
11676,2,48.13,Manual Monthly,6,Monthly,18,Female,Delhi,Medium,6,Yearly,7,-19,0
11677,93,32.47,Monthly AutoPay,14,Yearly,28,Female,Chennai,Medium,12,Quarterly,29,-80,1
11678,97,36.67,Prepaid,10,Yearly,18,Male,Delhi,High,37,Monthly,28,-81,0
11679,74,34.11,Prepaid,7,Yearly,24,Male,Chennai,High,28,Yearly,13,-63,0
11680,98,33.12,Monthly AutoPay,9,Monthly,58,Female,Mumbai,Medium,36,Quarterly,8,-34,0
11681,108,69.77,Manual Monthly,13,Monthly,30,Male,Chennai,Medium,1,Monthly,27,-90,0
11682,55,59.18,Manual Monthly,14,Prepaid,37,Male,Delhi,High,38,Yearly,8,69,0
11683,72,21.0,Prepaid,2,Monthly,23,Female,Chennai,High,31,Monthly,15,64,0
11684,101,96.99,Monthly AutoPay,4,Yearly,47,Male,Mumbai,Medium,17,Quarterly,29,-64,0
11685,118,43.34,Prepaid,9,Yearly,66,Male,Bangalore,High,22,Quarterly,11,-61,0
11686,60,57.04,Manual Monthly,1,Monthly,69,Male,Chennai,Low,34,Monthly,5,24,1
11687,97,70.56,Monthly AutoPay,13,Yearly,23,Female,Delhi,High,34,Monthly,14,38,1
11688,111,61.75,Prepaid,1,Yearly,51,Male,Delhi,High,47,Monthly,2,-63,0
11689,6,31.79,Monthly AutoPay,0,Prepaid,52,Male,Chennai,Low,43,Monthly,28,65,0
11690,108,79.97,Yearly Plan,2,Yearly,37,Female,Mumbai,High,29,Monthly,5,39,0
11691,104,11.91,Prepaid,3,Yearly,55,Female,Hyderabad,Low,22,Quarterly,10,-59,0
11692,109,57.33,Prepaid,2,Monthly,47,Male,Bangalore,Low,35,Yearly,18,1,0
11693,19,28.06,Yearly Plan,10,Monthly,68,Female,Mumbai,High,46,Monthly,2,-11,0
11694,96,61.96,Manual Monthly,7,Yearly,50,Male,Hyderabad,Medium,38,Monthly,25,-96,0
11695,27,22.58,Prepaid,0,Prepaid,41,Female,Delhi,Low,16,Quarterly,3,56,0
11696,1,77.45,Prepaid,4,Prepaid,48,Male,Chennai,Low,31,Yearly,10,-97,1
11697,107,23.53,Manual Monthly,6,Yearly,33,Male,Delhi,Medium,35,Quarterly,15,-91,0
11698,116,89.15,Monthly AutoPay,12,Yearly,57,Female,Chennai,High,10,Quarterly,17,72,0
11699,33,86.29,Yearly Plan,8,Yearly,33,Female,Bangalore,Medium,44,Yearly,5,17,1
11700,40,36.88,Manual Monthly,0,Yearly,44,Female,Chennai,Medium,6,Quarterly,13,38,0
11701,32,39.2,Monthly AutoPay,8,Prepaid,53,Male,Delhi,Low,19,Monthly,16,31,1
11702,69,70.45,Yearly Plan,10,Prepaid,39,Male,Hyderabad,Medium,12,Yearly,26,-84,0
11703,17,9.95,Monthly AutoPay,8,Prepaid,32,Female,Hyderabad,Medium,27,Yearly,24,67,0
11704,8,9.01,Prepaid,3,Prepaid,63,Female,Hyderabad,Medium,33,Quarterly,17,-47,0
11705,57,14.5,Yearly Plan,14,Yearly,18,Female,Chennai,High,26,Monthly,3,9,0
11706,42,56.69,Monthly AutoPay,9,Prepaid,45,Male,Mumbai,Medium,44,Yearly,16,47,0
11707,98,15.75,Yearly Plan,4,Prepaid,50,Male,Delhi,High,37,Yearly,5,-24,0
11708,9,28.48,Monthly AutoPay,5,Prepaid,53,Male,Delhi,High,24,Quarterly,21,-17,0
11709,87,65.04,Monthly AutoPay,3,Monthly,32,Male,Mumbai,Medium,31,Monthly,16,-44,1
11710,35,2.55,Prepaid,5,Yearly,48,Male,Hyderabad,High,47,Yearly,28,-11,0
11711,114,18.84,Manual Monthly,4,Prepaid,23,Female,Hyderabad,High,2,Quarterly,3,83,0
11712,71,93.06,Yearly Plan,14,Yearly,21,Female,Delhi,Medium,22,Monthly,21,-27,0
11713,79,66.69,Prepaid,2,Yearly,37,Male,Chennai,High,18,Yearly,26,61,0
11714,53,31.25,Yearly Plan,2,Yearly,21,Female,Chennai,Medium,20,Quarterly,27,-87,0
11715,54,5.49,Manual Monthly,8,Monthly,27,Female,Bangalore,Low,41,Yearly,21,-1,0
11716,84,59.02,Prepaid,4,Monthly,24,Female,Hyderabad,Low,18,Monthly,11,14,0
11717,114,23.06,Manual Monthly,10,Prepaid,44,Female,Delhi,Medium,29,Yearly,15,46,0
11718,25,96.06,Prepaid,2,Yearly,23,Male,Chennai,High,49,Monthly,2,-15,0
11719,67,69.01,Prepaid,7,Monthly,48,Female,Bangalore,Low,25,Yearly,2,26,0
11720,62,97.44,Prepaid,7,Yearly,53,Male,Mumbai,Medium,11,Quarterly,15,-46,1
11721,55,85.04,Prepaid,13,Prepaid,44,Female,Chennai,Medium,36,Monthly,4,18,0
11722,46,48.82,Monthly AutoPay,13,Yearly,30,Female,Chennai,Low,12,Monthly,27,-66,0
11723,24,67.29,Yearly Plan,12,Monthly,28,Female,Delhi,Low,8,Monthly,24,-65,1
11724,98,81.4,Monthly AutoPay,2,Yearly,26,Female,Hyderabad,Low,28,Yearly,29,-94,0
11725,46,58.24,Monthly AutoPay,6,Prepaid,25,Male,Delhi,High,3,Quarterly,3,62,1
11726,22,7.09,Monthly AutoPay,8,Prepaid,27,Female,Mumbai,Medium,33,Yearly,16,30,0
11727,11,47.57,Prepaid,2,Monthly,19,Female,Hyderabad,High,40,Quarterly,9,-60,0
11728,48,13.93,Prepaid,7,Yearly,41,Female,Delhi,Medium,11,Monthly,6,68,0
11729,8,71.77,Manual Monthly,11,Monthly,52,Male,Chennai,Low,20,Quarterly,21,-37,0
11730,39,68.38,Yearly Plan,11,Monthly,51,Male,Delhi,High,30,Quarterly,29,-76,1
11731,107,99.3,Manual Monthly,0,Monthly,67,Male,Hyderabad,High,28,Monthly,4,-33,0
11732,35,63.25,Manual Monthly,11,Monthly,28,Female,Bangalore,Medium,32,Monthly,22,51,0
11733,49,80.21,Yearly Plan,13,Monthly,69,Male,Bangalore,Low,15,Yearly,25,78,0
11734,46,27.56,Yearly Plan,2,Monthly,18,Female,Mumbai,Low,16,Yearly,18,48,0
11735,38,34.66,Manual Monthly,11,Yearly,22,Male,Delhi,Low,5,Yearly,9,-75,0
11736,8,91.79,Manual Monthly,3,Monthly,44,Female,Chennai,High,4,Quarterly,29,-5,0
11737,54,75.76,Manual Monthly,2,Monthly,24,Female,Mumbai,High,27,Monthly,1,-77,0
11738,37,65.87,Prepaid,12,Yearly,67,Male,Mumbai,Low,4,Quarterly,5,15,0
11739,91,26.15,Yearly Plan,8,Prepaid,54,Male,Mumbai,High,17,Yearly,13,25,0
11740,92,70.16,Yearly Plan,12,Yearly,69,Male,Hyderabad,Low,14,Monthly,18,33,1
11741,40,88.79,Monthly AutoPay,12,Yearly,55,Female,Bangalore,Medium,1,Quarterly,11,92,0
11742,34,23.85,Prepaid,11,Prepaid,18,Male,Hyderabad,Medium,9,Quarterly,4,91,0
11743,96,70.91,Prepaid,9,Yearly,49,Female,Bangalore,High,31,Monthly,4,12,0
11744,79,39.98,Yearly Plan,4,Prepaid,34,Female,Delhi,Medium,12,Quarterly,28,26,1
11745,108,12.76,Prepaid,14,Monthly,35,Male,Hyderabad,Medium,8,Yearly,17,-19,0
11746,17,76.58,Manual Monthly,2,Yearly,21,Female,Chennai,Medium,35,Monthly,7,57,0
11747,33,17.55,Yearly Plan,2,Prepaid,66,Male,Delhi,Medium,39,Yearly,24,-64,1
11748,47,26.04,Yearly Plan,10,Monthly,30,Male,Hyderabad,High,23,Monthly,29,-8,0
11749,110,78.51,Prepaid,1,Prepaid,22,Male,Chennai,Medium,1,Quarterly,20,34,0
11750,52,74.47,Yearly Plan,9,Prepaid,39,Female,Delhi,Medium,1,Yearly,11,74,1
11751,118,26.16,Prepaid,5,Prepaid,43,Male,Delhi,Low,14,Yearly,21,42,0
11752,80,94.16,Prepaid,8,Yearly,21,Female,Chennai,Medium,46,Quarterly,11,61,0
11753,93,22.31,Prepaid,6,Monthly,40,Male,Chennai,Low,39,Quarterly,3,86,0
11754,9,99.37,Manual Monthly,14,Prepaid,22,Male,Mumbai,Medium,39,Monthly,21,-9,0
11755,33,74.05,Prepaid,1,Monthly,26,Male,Hyderabad,Medium,32,Monthly,25,-82,1
11756,60,39.86,Prepaid,8,Prepaid,30,Female,Bangalore,Low,37,Monthly,18,65,1
11757,113,13.9,Monthly AutoPay,13,Prepaid,26,Male,Chennai,Medium,44,Quarterly,16,-48,0
11758,93,32.73,Monthly AutoPay,2,Yearly,21,Male,Bangalore,Low,28,Quarterly,10,61,0
11759,77,20.18,Manual Monthly,6,Monthly,43,Female,Mumbai,High,36,Monthly,27,-22,0
11760,21,62.56,Manual Monthly,9,Prepaid,31,Male,Bangalore,High,33,Yearly,11,-48,0
11761,58,36.33,Prepaid,6,Prepaid,19,Male,Chennai,High,27,Monthly,6,22,0
11762,85,30.21,Monthly AutoPay,3,Monthly,48,Female,Hyderabad,High,33,Quarterly,7,1,0
11763,69,75.96,Manual Monthly,13,Prepaid,67,Female,Bangalore,Medium,3,Quarterly,27,-17,0
11764,10,23.83,Yearly Plan,3,Yearly,68,Male,Delhi,High,20,Yearly,2,-66,0
11765,6,59.1,Yearly Plan,11,Yearly,43,Male,Bangalore,Low,35,Monthly,11,54,0
11766,115,20.27,Prepaid,1,Yearly,19,Female,Mumbai,Medium,37,Quarterly,23,12,0
11767,13,71.77,Monthly AutoPay,1,Prepaid,58,Male,Mumbai,Low,14,Quarterly,5,-95,0
11768,65,62.89,Yearly Plan,1,Yearly,63,Male,Chennai,High,11,Yearly,1,-15,0
11769,20,80.02,Monthly AutoPay,11,Prepaid,61,Female,Hyderabad,Low,41,Quarterly,6,88,0
11770,57,7.78,Manual Monthly,10,Yearly,69,Female,Bangalore,High,2,Monthly,5,-100,0
11771,111,21.8,Monthly AutoPay,4,Monthly,54,Male,Chennai,Medium,4,Monthly,23,-3,0
11772,46,16.29,Prepaid,2,Yearly,19,Female,Hyderabad,Low,10,Yearly,7,-3,0
11773,8,19.87,Monthly AutoPay,9,Monthly,57,Female,Mumbai,High,7,Monthly,17,-56,0
11774,10,11.2,Yearly Plan,6,Yearly,45,Female,Bangalore,High,19,Monthly,16,-23,0
11775,73,56.65,Monthly AutoPay,12,Prepaid,40,Female,Chennai,Medium,7,Monthly,25,-47,0
11776,113,59.75,Monthly AutoPay,6,Monthly,24,Male,Bangalore,High,27,Quarterly,16,44,0
11777,105,84.51,Monthly AutoPay,5,Monthly,56,Male,Bangalore,High,34,Monthly,3,25,0
11778,67,42.36,Manual Monthly,12,Prepaid,57,Male,Delhi,Low,5,Monthly,26,-28,0
11779,11,53.71,Prepaid,7,Monthly,69,Female,Mumbai,High,40,Yearly,17,-66,0
11780,12,99.14,Yearly Plan,10,Monthly,39,Male,Hyderabad,Low,30,Yearly,6,-44,0
11781,10,53.65,Yearly Plan,3,Prepaid,53,Female,Mumbai,High,40,Quarterly,19,59,1
11782,25,57.78,Monthly AutoPay,8,Monthly,18,Female,Chennai,Low,41,Monthly,13,86,0
11783,49,99.6,Monthly AutoPay,11,Monthly,51,Female,Mumbai,High,26,Monthly,21,-44,1
11784,49,99.42,Manual Monthly,11,Prepaid,21,Female,Chennai,High,9,Monthly,13,-80,0
11785,89,42.98,Prepaid,14,Monthly,58,Female,Mumbai,Low,35,Quarterly,1,28,0
11786,11,63.86,Yearly Plan,12,Prepaid,52,Female,Chennai,High,6,Monthly,28,40,0
11787,62,48.6,Prepaid,9,Monthly,48,Male,Chennai,Low,25,Yearly,28,87,0
11788,118,72.35,Yearly Plan,9,Prepaid,50,Female,Bangalore,Low,43,Quarterly,24,72,0
11789,36,93.9,Monthly AutoPay,4,Yearly,22,Male,Delhi,Medium,44,Yearly,15,-83,0
11790,39,31.66,Manual Monthly,3,Monthly,60,Male,Delhi,High,10,Yearly,10,67,1
11791,53,82.07,Manual Monthly,2,Monthly,60,Female,Bangalore,Medium,19,Monthly,18,-96,0
11792,90,65.83,Monthly AutoPay,13,Yearly,28,Female,Delhi,Medium,35,Monthly,27,-23,0
11793,78,28.74,Monthly AutoPay,14,Yearly,49,Male,Hyderabad,High,39,Monthly,9,-13,0
11794,103,79.93,Monthly AutoPay,8,Prepaid,64,Female,Bangalore,Medium,26,Quarterly,18,-19,0
11795,56,43.29,Prepaid,11,Monthly,18,Female,Delhi,High,45,Yearly,1,7,0
11796,104,12.92,Monthly AutoPay,14,Monthly,60,Female,Bangalore,Medium,35,Yearly,2,-67,0
11797,1,99.35,Prepaid,3,Prepaid,23,Female,Bangalore,High,3,Quarterly,6,46,0
11798,56,43.14,Monthly AutoPay,8,Yearly,45,Female,Bangalore,High,5,Yearly,29,71,0
11799,118,54.61,Manual Monthly,10,Monthly,34,Female,Delhi,Low,45,Yearly,27,-44,0
11800,4,80.99,Prepaid,0,Yearly,67,Female,Delhi,Medium,9,Monthly,13,-38,0
11801,30,96.13,Manual Monthly,4,Prepaid,28,Female,Hyderabad,High,29,Monthly,11,33,0
11802,12,87.42,Monthly AutoPay,0,Monthly,58,Male,Bangalore,Low,44,Monthly,28,-2,1
11803,35,52.98,Monthly AutoPay,8,Prepaid,44,Male,Delhi,Medium,34,Monthly,24,-25,0
11804,77,55.02,Yearly Plan,11,Prepaid,29,Male,Hyderabad,Low,20,Monthly,15,56,0
11805,52,28.81,Prepaid,6,Monthly,30,Male,Mumbai,High,16,Yearly,8,-60,0
11806,31,46.82,Prepaid,11,Yearly,48,Male,Hyderabad,Low,33,Quarterly,26,-83,0
11807,102,94.74,Prepaid,9,Yearly,52,Male,Delhi,High,40,Yearly,27,56,0
11808,107,72.97,Prepaid,8,Prepaid,42,Female,Mumbai,Medium,22,Quarterly,4,16,1
11809,87,2.18,Manual Monthly,4,Prepaid,47,Male,Chennai,High,47,Yearly,2,-6,0
11810,68,12.53,Prepaid,9,Yearly,53,Female,Delhi,Low,15,Quarterly,6,66,1
11811,52,92.46,Manual Monthly,13,Prepaid,38,Male,Hyderabad,Medium,36,Monthly,25,78,1
11812,80,85.02,Monthly AutoPay,8,Prepaid,65,Male,Mumbai,Low,22,Quarterly,22,85,1
11813,7,49.13,Manual Monthly,3,Monthly,53,Male,Bangalore,Low,34,Yearly,23,-35,0
11814,22,62.08,Prepaid,12,Prepaid,45,Male,Hyderabad,Low,25,Yearly,28,27,1
11815,93,29.67,Manual Monthly,2,Prepaid,44,Male,Delhi,Low,28,Quarterly,3,42,0
11816,75,79.49,Prepaid,1,Monthly,29,Male,Hyderabad,Medium,34,Quarterly,7,-26,0
11817,56,60.73,Manual Monthly,3,Yearly,27,Female,Bangalore,Medium,21,Quarterly,24,5,0
11818,97,69.79,Yearly Plan,2,Monthly,43,Male,Chennai,Low,27,Quarterly,26,-42,0
11819,58,38.12,Prepaid,8,Yearly,46,Female,Hyderabad,Low,1,Yearly,4,-45,0
11820,93,43.61,Manual Monthly,12,Monthly,62,Female,Delhi,High,29,Monthly,5,86,0
11821,64,21.56,Prepaid,11,Prepaid,23,Male,Mumbai,High,32,Monthly,27,13,1
11822,103,94.86,Monthly AutoPay,11,Yearly,42,Female,Chennai,Medium,13,Monthly,21,19,1
11823,12,94.71,Manual Monthly,12,Monthly,25,Female,Chennai,Medium,13,Quarterly,24,-85,0
11824,7,81.96,Manual Monthly,11,Monthly,28,Female,Bangalore,High,36,Quarterly,21,45,0
11825,55,93.62,Yearly Plan,7,Yearly,34,Male,Chennai,Low,13,Quarterly,16,-42,0
11826,103,66.87,Prepaid,11,Yearly,55,Female,Chennai,Low,46,Quarterly,5,76,0
11827,106,24.23,Manual Monthly,0,Yearly,64,Male,Chennai,Low,5,Yearly,19,2,1
11828,62,76.26,Yearly Plan,1,Yearly,30,Male,Delhi,Low,10,Quarterly,11,-94,0
11829,112,33.2,Yearly Plan,2,Monthly,58,Male,Chennai,Medium,47,Yearly,12,-25,1
11830,90,44.61,Yearly Plan,5,Yearly,32,Male,Hyderabad,High,14,Yearly,16,-94,0
11831,104,28.16,Prepaid,4,Yearly,36,Female,Chennai,Medium,17,Quarterly,3,-43,0
11832,73,42.94,Prepaid,10,Yearly,36,Male,Bangalore,Low,2,Monthly,25,97,0
11833,105,68.25,Manual Monthly,4,Prepaid,27,Male,Chennai,Low,34,Yearly,10,-18,1
11834,98,11.95,Prepaid,5,Yearly,45,Male,Hyderabad,Medium,16,Monthly,16,58,0
11835,109,11.42,Prepaid,12,Prepaid,54,Male,Bangalore,Medium,25,Monthly,3,-83,1
11836,77,68.69,Monthly AutoPay,11,Yearly,42,Female,Delhi,Low,7,Yearly,17,-34,0
11837,55,78.18,Prepaid,13,Yearly,32,Male,Bangalore,Low,34,Yearly,9,70,0
11838,119,55.6,Monthly AutoPay,7,Monthly,52,Male,Hyderabad,Low,22,Yearly,17,71,0
11839,36,18.98,Manual Monthly,13,Monthly,33,Female,Bangalore,Low,26,Quarterly,21,-96,0
11840,89,43.64,Yearly Plan,0,Monthly,54,Female,Mumbai,Medium,20,Quarterly,12,24,0
11841,24,76.06,Monthly AutoPay,4,Monthly,44,Female,Hyderabad,Medium,42,Monthly,2,15,0
11842,44,68.89,Manual Monthly,5,Yearly,22,Male,Bangalore,Medium,1,Yearly,11,21,0
11843,17,11.88,Monthly AutoPay,10,Prepaid,41,Female,Chennai,Medium,9,Quarterly,29,97,1
11844,2,96.95,Prepaid,9,Yearly,19,Female,Bangalore,Low,22,Monthly,18,19,0
11845,13,23.11,Manual Monthly,10,Yearly,57,Female,Chennai,Low,31,Yearly,20,-15,0
11846,31,22.82,Yearly Plan,5,Yearly,66,Male,Mumbai,High,17,Yearly,22,-1,0
11847,93,46.53,Monthly AutoPay,8,Monthly,52,Female,Delhi,Low,2,Yearly,3,76,1
11848,114,33.4,Prepaid,9,Yearly,50,Male,Hyderabad,Medium,16,Yearly,10,25,0
11849,28,98.41,Manual Monthly,6,Yearly,59,Female,Delhi,Medium,43,Monthly,4,-61,0
11850,60,8.57,Prepaid,3,Prepaid,49,Male,Bangalore,Low,10,Quarterly,7,-2,0
11851,27,31.34,Manual Monthly,6,Monthly,49,Male,Mumbai,Medium,10,Monthly,7,14,1
11852,15,38.89,Monthly AutoPay,6,Prepaid,33,Female,Bangalore,Low,25,Quarterly,3,12,0
11853,95,49.85,Manual Monthly,10,Prepaid,62,Male,Mumbai,High,35,Yearly,17,-30,0
11854,104,2.62,Monthly AutoPay,10,Yearly,55,Female,Delhi,High,15,Monthly,2,66,1
11855,79,9.15,Manual Monthly,5,Prepaid,62,Male,Mumbai,Low,19,Monthly,9,-37,0
11856,33,26.52,Prepaid,7,Prepaid,61,Male,Bangalore,High,4,Monthly,28,-68,0
11857,20,55.85,Prepaid,7,Yearly,40,Female,Mumbai,High,47,Quarterly,8,-6,0
11858,42,77.01,Monthly AutoPay,12,Monthly,43,Male,Chennai,High,22,Yearly,16,-25,1
11859,12,68.96,Yearly Plan,12,Yearly,22,Male,Chennai,High,36,Yearly,20,31,0
11860,101,57.14,Monthly AutoPay,9,Monthly,24,Male,Mumbai,Low,22,Yearly,14,-69,0
11861,73,40.33,Prepaid,11,Prepaid,51,Male,Mumbai,High,19,Quarterly,22,-96,0
11862,23,87.2,Manual Monthly,12,Monthly,67,Male,Mumbai,Low,9,Yearly,6,-2,0
11863,72,46.52,Yearly Plan,5,Yearly,27,Female,Mumbai,Medium,11,Monthly,3,37,0
11864,96,30.63,Prepaid,10,Monthly,39,Female,Mumbai,Low,8,Yearly,7,-63,1
11865,112,63.3,Yearly Plan,1,Yearly,38,Male,Chennai,Low,1,Monthly,18,81,1
11866,14,69.52,Monthly AutoPay,4,Yearly,36,Female,Hyderabad,High,22,Quarterly,8,31,0
11867,91,40.45,Prepaid,12,Yearly,69,Female,Delhi,Low,47,Monthly,6,-76,0
11868,25,3.79,Monthly AutoPay,0,Monthly,59,Female,Chennai,Low,2,Quarterly,2,-29,1
11869,77,10.32,Prepaid,9,Prepaid,56,Male,Mumbai,High,15,Monthly,21,-80,0
11870,119,84.71,Prepaid,9,Prepaid,62,Male,Hyderabad,Medium,29,Quarterly,16,72,0
11871,85,6.6,Monthly AutoPay,13,Prepaid,42,Female,Hyderabad,Low,15,Quarterly,15,-4,0
11872,109,59.61,Prepaid,11,Monthly,30,Male,Delhi,Medium,43,Quarterly,13,63,0
11873,31,19.19,Yearly Plan,12,Monthly,60,Male,Bangalore,Low,18,Monthly,27,-29,0
11874,101,23.66,Yearly Plan,9,Monthly,36,Female,Bangalore,Medium,10,Monthly,2,-49,0
11875,112,28.06,Monthly AutoPay,13,Monthly,24,Male,Bangalore,High,19,Monthly,2,47,0
11876,107,4.79,Manual Monthly,11,Yearly,48,Female,Bangalore,Low,49,Quarterly,3,89,0
